case_id,event_id,order,activity,ingredient
40,0,0.0,cook,angel
40,1,0.0,cook,hair
40,2,0.0,cook,pasta
40,3,4.5,use,sesame
40,4,4.5,use,oil
40,5,4.5,use,sauce
40,6,4.5,use,honey
40,7,4.5,use,garlic
40,8,4.5,use,sesame
40,9,4.5,use,seed
40,10,9.0,pour,sauce
40,11,9.0,toss,sauce
40,12,9.0,pour,angel
40,13,9.0,toss,angel
40,14,9.0,pour,hair
40,15,9.0,toss,hair
40,16,11.25,cook,pasta
40,17,11.25,cook,garlic
40,18,13.5,mix,onion
40,19,13.5,stir,onion
44,20,0.0,cook,pasta
44,21,0.0,set,pasta
44,22,4.166666666666667,use,onion
44,23,4.166666666666667,use,dill
44,24,4.166666666666667,use,pickle
44,25,4.166666666666667,use,olive
44,26,4.166666666666667,use,water
44,27,4.166666666666667,use,chestnut
44,28,4.166666666666667,use,chive
44,29,4.166666666666667,use,pepper
44,30,8.333333333333334,add,oil
44,31,8.333333333333334,add,vinegar
44,32,16.666666666666668,add,pasta
44,33,16.666666666666668,toss,pasta
44,34,16.666666666666668,add,tomato
44,35,16.666666666666668,toss,tomato
44,36,16.666666666666668,add,cheese
44,37,16.666666666666668,toss,cheese
51,38,0.0,drain,sausage
51,39,0.0,drain,ground
51,40,20.76923076923077,mix,cheese
51,41,20.76923076923077,set,cheese
51,42,20.76923076923077,use,cheese
51,43,27.692307692307693,put,noodle
51,44,27.692307692307693,poke,noodle
51,45,34.61538461538461,drain,noodle
51,46,34.61538461538461,rinse,noodle
51,47,34.61538461538461,handle,noodle
51,48,34.61538461538461,drain,noodle
51,49,34.61538461538461,rinse,noodle
51,50,34.61538461538461,handle,noodle
51,51,41.53846153846153,spray,noodle
51,52,41.53846153846153,put,noodle
51,53,48.46153846153845,cut,noodle
51,54,48.46153846153845,fit,noodle
51,55,48.46153846153845,fit,noodle
51,56,55.38461538461537,spread,cheese
51,57,55.38461538461537,fill,cheese
51,58,55.38461538461537,spread,cheese
51,59,55.38461538461537,fill,cheese
51,60,55.38461538461537,spread,cheese
51,61,55.38461538461537,fill,cheese
51,62,62.30769230769229,repeat,cheese
54,63,0.0,brown,ground
54,64,0.0,drain,ground
54,65,0.0,drain,ground
54,66,0.0,brown,beef
54,67,0.0,drain,beef
54,68,0.0,drain,beef
54,69,0.0,brown,ground
54,70,0.0,drain,ground
54,71,0.0,drain,ground
54,72,0.0,brown,beef
54,73,0.0,drain,beef
54,74,0.0,drain,beef
54,75,6.153846153846154,use,ground
54,76,6.153846153846154,use,beef
54,77,9.230769230769232,stir,sugar
54,78,18.461538461538463,taste,sauce
54,79,18.461538461538463,add,sauce
54,80,18.461538461538463,taste,sauce
54,81,18.461538461538463,taste,onion
54,82,18.461538461538463,add,onion
54,83,18.461538461538463,taste,onion
54,84,18.461538461538463,taste,garlic
54,85,18.461538461538463,add,garlic
54,86,18.461538461538463,taste,garlic
54,87,21.53846153846154,add,sugar
54,88,21.53846153846154,neutralize,sugar
54,89,21.53846153846154,add,tomato
54,90,21.53846153846154,neutralize,tomato
54,91,24.615384615384617,serve,spaghetti
54,92,27.692307692307693,add,sauce
54,93,27.692307692307693,use,sauce
54,94,27.692307692307693,need,sauce
54,95,30.76923076923077,add,tomato
57,96,0.0,use,oil
57,97,0.0,use,onion
57,98,0.0,use,mushroom
57,99,4.285714285714286,add,water
57,100,4.285714285714286,add,tomato
57,101,4.285714285714286,add,garlic
57,102,4.285714285714286,add,oregano
57,103,4.285714285714286,add,basil
57,104,4.285714285714286,add,parsley
57,105,4.285714285714286,add,sauce
57,106,8.571428571428571,simmer,tomato
57,107,8.571428571428571,evaporate,tomato
57,108,8.571428571428571,form,tomato
57,109,8.571428571428571,simmer,water
57,110,8.571428571428571,evaporate,water
57,111,8.571428571428571,form,water
57,112,8.571428571428571,simmer,sauce
57,113,8.571428571428571,evaporate,sauce
57,114,8.571428571428571,form,sauce
57,115,12.857142857142858,add,salsa
57,116,12.857142857142858,add,chicken
57,117,21.428571428571427,cook,pasta
57,118,25.71428571428571,serve,sauce
57,119,25.71428571428571,serve,pasta
57,120,25.71428571428571,serve,cheese
57,121,25.71428571428571,serve,pepper
60,122,0.0,direct,pasta
60,123,10.0,use,picante
60,124,10.0,use,sauce
60,125,10.0,use,milk
60,126,10.0,use,cheese
60,127,10.0,use,soup
60,128,20.0,garnish,sauce
60,129,20.0,garnish,pasta
60,130,20.0,garnish,olive
81,131,0.0,combine,macaroni
81,132,420.0,pour,macaroni
105,133,13.333333333333334,wash,water
105,134,13.333333333333334,chop,water
105,135,26.666666666666668,use,garlic
105,136,26.666666666666668,use,oil
105,137,40.0,add,parsley
105,138,40.0,add,pepper
105,139,80.0,stick,water
105,140,80.0,add,water
105,141,93.33333333333333,simmer,tomato
105,142,93.33333333333333,mix,tomato
105,143,93.33333333333333,add,tomato
105,144,93.33333333333333,simmer,sauce
105,145,93.33333333333333,mix,sauce
105,146,93.33333333333333,add,sauce
105,147,93.33333333333333,simmer,wine
105,148,93.33333333333333,mix,wine
105,149,93.33333333333333,add,wine
105,150,106.66666666666666,simmer,sauce
105,151,106.66666666666666,uncover,sauce
105,152,106.66666666666666,dilute,sauce
105,153,106.66666666666666,simmer,sauce
105,154,106.66666666666666,cover,sauce
105,155,106.66666666666666,simmer,water
105,156,106.66666666666666,uncover,water
105,157,106.66666666666666,dilute,water
105,158,106.66666666666666,simmer,water
105,159,106.66666666666666,cover,water
105,160,133.33333333333331,add,sauce
105,161,133.33333333333331,like,sauce
105,162,146.66666666666666,serve,sauce
105,163,146.66666666666666,serve,wine
136,164,0.0,prepare,macaroni
136,165,10.0,bring,milk
136,166,10.0,bring,salt
136,167,20.0,absorb,milk
136,168,25.0,cook,onion
136,169,25.0,saute,onion
136,170,25.0,keep,onion
136,171,25.0,burn,onion
136,172,25.0,make,onion
136,173,25.0,cook,butter
136,174,25.0,saute,butter
136,175,25.0,keep,butter
136,176,25.0,burn,butter
136,177,25.0,make,butter
136,178,25.0,cook,garlic
136,179,25.0,saute,garlic
136,180,25.0,keep,garlic
136,181,25.0,burn,garlic
136,182,25.0,make,garlic
136,183,25.0,cook,clove
136,184,25.0,saute,clove
136,185,25.0,keep,clove
136,186,25.0,burn,clove
136,187,25.0,make,clove
136,188,25.0,cook,onion
136,189,25.0,saute,onion
136,190,25.0,keep,onion
136,191,25.0,burn,onion
136,192,25.0,make,onion
136,193,25.0,cook,garlic
136,194,25.0,saute,garlic
136,195,25.0,keep,garlic
136,196,25.0,burn,garlic
136,197,25.0,make,garlic
136,198,30.0,empty,cheese
136,199,30.0,mix,cheese
136,200,30.0,empty,pepper
136,201,30.0,mix,pepper
136,202,35.0,use,onion
136,203,35.0,use,butter
136,204,35.0,use,garlic
136,205,35.0,use,clove
137,206,2.857142857142857,boil,potato
137,207,5.714285714285714,add,macaroni
137,208,5.714285714285714,cook,macaroni
137,209,14.285714285714286,pour,cream
137,210,14.285714285714286,pour,muscat
137,211,14.285714285714286,pour,potato
137,212,14.285714285714286,pour,macaroni
137,213,17.142857142857142,alternate,cheese
137,214,17.142857142857142,place,cheese
137,215,17.142857142857142,alternate,macaroni
137,216,17.142857142857142,place,macaroni
137,217,20.0,use,cheese
137,218,22.857142857142858,bake,cheese
137,219,22.857142857142858,melt,cheese
137,220,25.714285714285715,use,onion
137,221,28.571428571428573,melt,butter
137,222,31.42857142857143,shake,onion
137,223,34.285714285714285,fry,butter
137,224,37.14285714285714,keep,onion
161,225,0.0,use,cream
161,226,2.375,use,garlic
161,227,2.375,use,butter
161,228,2.375,use,garlic
161,229,4.75,add,cream
161,230,4.75,add,basil
161,231,4.75,add,lemon
161,232,4.75,add,juice
161,233,4.75,add,cheese
161,234,4.75,add,pepper
161,235,9.5,taste,salt
161,236,11.875,use,cajun
161,237,11.875,use,salmon
161,238,16.625,coat,salmon
161,239,16.625,coat,cajun
161,240,16.625,coat,spice
161,241,19.0,remember,spice
161,242,19.0,determine,spice
161,243,19.0,remember,spice
161,244,19.0,determine,spice
161,245,21.375,cook,salmon
161,246,21.375,depend,salmon
161,247,26.125,toss,cream
161,248,30.875,place,salmon
161,249,33.25,garnish,parsley
161,250,33.25,shred,parsley
161,251,33.25,garnish,cheese
161,252,33.25,shred,cheese
161,253,35.625,complement,garlic
161,254,35.625,complement,lemon
168,255,5.625,prepare,cheese
168,256,5.625,direct,cheese
168,257,5.625,use,cheese
168,258,11.25,use,onion
168,259,11.25,use,pepper
168,260,11.25,use,celery
168,261,11.25,use,butter
168,262,16.875,add,cheese
168,263,39.375,garnish,pepper
227,264,0.0,combine,pasta
227,265,4.5,add,pasta
227,266,4.5,serve,pasta
241,267,0.0,use,oil
241,268,3.125,add,orzo
241,269,3.125,brown,orzo
241,270,6.25,add,rice
241,271,9.375,add,water
241,272,9.375,add,chicken
241,273,9.375,add,soup
241,274,9.375,add,garlic
241,275,9.375,add,powder
241,276,9.375,add,pepper
241,277,12.5,add,water
241,278,12.5,simmer,water
241,279,12.5,evaporate,water
241,280,12.5,add,water
241,281,12.5,simmer,water
241,282,12.5,evaporate,water
247,283,13.333333333333334,spread,spaghetti
247,284,13.333333333333334,spread,sauce
247,285,20.0,use,ground
247,286,20.0,use,beef
247,287,33.333333333333336,add,spaghetti
247,288,33.333333333333336,add,sauce
247,289,33.333333333333336,add,garlic
247,290,33.333333333333336,add,salt
247,291,46.666666666666664,use,ravioli
247,292,46.666666666666664,use,sauce
247,293,53.33333333333333,spread,beef
247,294,53.33333333333333,spread,ravioli
247,295,53.33333333333333,spread,mozzarella
247,296,53.33333333333333,spread,cheese
247,297,59.99999999999999,repeat,cheese
247,298,59.99999999999999,end,cheese
277,299,0.0,cook,tortellini
277,300,0.0,drain,tortellini
277,301,0.0,direct,tortellini
277,302,17.307692307692307,use,spinach
