case_id,event_id,order,activity,ingredient
502,0,0.0,roll,sushi
502,1,0.0,roll,nori
502,2,1.0,cover,sushi
502,3,1.0,leave,sushi
502,4,1.0,bare,sushi
502,5,1.0,cover,nori
502,6,1.0,leave,nori
502,7,1.0,bare,nori
502,8,2.0,place,rice
502,9,3.0,fold,rice
502,10,3.0,center,rice
502,11,3.0,fold,rice
502,12,3.0,center,rice
502,13,5.0,finish,nori
502,14,5.0,roll,nori
11059,15,0.0,cook,rice
11059,16,0.8695652173913043,use,water
11059,17,0.8695652173913043,use,sushi
11059,18,0.8695652173913043,use,rice
11059,19,4.3478260869565215,prepare,rice
11059,20,4.3478260869565215,cook,rice
11059,21,5.217391304347826,aim,rice
11059,22,5.217391304347826,prepare,rice
11059,23,5.217391304347826,place,rice
11059,24,5.217391304347826,roll,rice
11059,25,5.217391304347826,cook,rice
11059,26,5.217391304347826,cool,rice
11059,27,6.086956521739131,mix,rice
11059,28,6.086956521739131,mix,vinegar
11059,29,6.086956521739131,mix,sugar
11059,30,6.086956521739131,mix,salt
11059,31,6.9565217391304355,use,rice
11059,32,7.82608695652174,use,water
11059,33,7.82608695652174,use,rice
11059,34,7.82608695652174,use,vinegar
11059,35,8.695652173913045,use,rice
11059,36,8.695652173913045,keep,rice
11059,37,8.695652173913045,moisten,rice
11059,38,8.695652173913045,keep,rice
11059,39,8.695652173913045,stick,rice
11059,40,8.695652173913045,make,rice
11059,41,9.56521739130435,sprinkle,water
11059,42,9.56521739130435,sprinkle,rice
11059,43,9.56521739130435,sprinkle,vinegar
11059,44,10.434782608695654,use,rice
11059,45,10.434782608695654,cool,rice
11059,46,11.304347826086959,peel,avocado
11059,47,11.304347826086959,slice,avocado
11059,48,12.173913043478263,squeeze,lemon
11059,49,12.173913043478263,prevent,lemon
11059,50,13.043478260869568,slice,carrot
11059,51,13.043478260869568,slice,cucumber
11059,52,13.913043478260873,slice,mushroom
11059,53,14.782608695652177,cool,rice
11059,54,15.652173913043482,cook,rice
11059,55,15.652173913043482,add,rice
11059,56,15.652173913043482,stir,rice
11059,57,15.652173913043482,cook,sugar
11059,58,15.652173913043482,add,sugar
11059,59,15.652173913043482,stir,sugar
11059,60,15.652173913043482,cook,vinegar
11059,61,15.652173913043482,add,vinegar
11059,62,15.652173913043482,stir,vinegar
11059,63,15.652173913043482,cook,salt
11059,64,15.652173913043482,add,salt
11059,65,15.652173913043482,stir,salt
11059,66,15.652173913043482,cook,rice
11059,67,15.652173913043482,add,rice
11059,68,15.652173913043482,stir,rice
11059,69,16.521739130434785,buy,rice
11059,70,16.521739130434785,suffice,rice
11059,71,16.521739130434785,break,rice
